person_id,person_name,start_date,end_date,parliament_id,party_id,party,party_subtitle,party_role,organisation_name,organisation_subtitle,organisation_role,area
390,SALISU SALISCO,2012-01-12,2013-07-30,3474,2871,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Jibia/Kaita
390,SALISU SALISCO,2013-07-31,2015-05-09,3474,5718,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Jibia/Kaita
85,SANI AHMAD RUFAI,2007,2011,3716,2825,All Nigeria Peoples Party,"",Member,National Assembly,"",Senator,Abuja
85,SANI AHMAD RUFAI,2011-05-29,2013-07-30,3552,2825,All Nigeria Peoples Party,"",Member,Senate,"",Senator,Zamfara West
85,SANI AHMAD RUFAI,2013-07-31,2015-05-28,3552,5680,All Progressives Congress (APC),"",Member,Senate,"",Senator,Zamfara West
86,SANKARA DANLADI ABDULLAHI,2011-05-29,2015-05-29,3553,3114,Peoples Democratic Party,"",Member,Senate,"",Senator,JIGAWA NORTH - WEST
399,SAVIOUR FRIDAY UDOH,2011-05-29,2015-05-29,3483,3067,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Ikot Ekpene/Essien Udim/Obot Akara
472,PWAJOK GYANG NYAM SHOM,2011,2015-05-29,5488,5477,PDP ,"",Member,Senate,"",Senator,PLATEAU NORTH
770,MOHAMMED NUR SHERIFF,,2019-05,6438,6437,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Bama/Ngala/Kala-Balge
803,NWAWUBA HENRY UGOCHUKWU,,2019-06,6520,6519,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Ikeduru/Mbaitoli
822,ALH HASSAN ATAYOMA OMALE,,2019-05,6569,6568,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Ankpa/Omala/Olamaboro
876,GAZA JONATHAN GBEFWI,,2019-06,6717,6716,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Keffi/Karu/Kokona
923,ABDULLAHI MAHMUD GAYA,2015-05,2019-05,6875,6874,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Alabasu/Gaya/Ajingi
829, Muhammed Adamu F. Gawo,,2019-06,6591,6590,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Babura/Garki
334,NASIRU ZANGON DAURA SANI,2011-05-29,2014,3426,3041,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Zango/Baure
334,NASIRU ZANGON DAURA SANI,2014,2019-05-29,3426,6883,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Zango/Baure
926,SANI SAIDU FAGO,2011,2019-05,6888,6887,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Daura/Sandamu/Mai’adua
927,ALIYU DANLADI,2011,2019-05,6890,6889,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Fakai/Sakaba/Wasagu/Danko/Zuru
434,UMAR BUBA JIBRIL,2003,2005,5340,3085,Peoples Democratic Party,"",Member,Kogi State House of Assembly,"",Speaker,
434,UMAR BUBA JIBRIL,2003,2005,5339,3085,Peoples Democratic Party,"",Member,Kogi State House of Assembly,"",Member,
434,UMAR BUBA JIBRIL,2011-05-29,2014,3511,3085,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kogi (Lokoja)/Kogi (K.K.)
434,UMAR BUBA JIBRIL,2014,2019-05-29,3511,6892,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Kogi (Lokoja)/Kogi (K.K.)
404,SIMEON AJIBOLA SIMON,2011-05-29,2015-05-29,3621,3156,Peoples Democratic Party,"",Member,Senate,"",Senator,KWARA SOUTH
405,SIMON DAVOU MWADKWON,2004,2007,5268,3071,Peoples Democratic Party,"",Member,Berom Youth Movement,"",National President,
405,SIMON DAVOU MWADKWON,2009,2011,5267,3071,Peoples Democratic Party,"",Member,Riyom LGC,"",Executive Chairman,
405,SIMON DAVOU MWADKWON,2011-05-29,2015-05-29,3488,3071,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Barkin Ladi/Riyom
359,SOLOMON GANIYU OLANREWAJU,,2013-07-30,3805,2791,Action Congress of Nigeria,"",Member,Mushin Local Government,"",Chairman,Lagos
359,SOLOMON GANIYU OLANREWAJU,2003,2007,3825,2791,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,
359,SOLOMON GANIYU OLANREWAJU,2011-05-29,2013-07-30,3617,2791,Action Congress of Nigeria,"",Member,Senate,"",Senator,LAGOS WEST
359,SOLOMON GANIYU OLANREWAJU,2013-07-31,2015-05-29,3617,5646,All Progressives Congress (APC),"",Member,Senate,"",Senator,LAGOS WEST
359,SOLOMON GANIYU OLANREWAJU,2013-07-31,,3805,5646,All Progressives Congress (APC),"",Member,Mushin Local Government,"",Chairman,Lagos
413,SUMAILA KAWU ABDURRAHAMAN,2007-05-29,2011-05-29,2554,2822,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
413,SUMAILA KAWU ABDURRAHAMAN,2007-05-29,2013-07-30,3496,2822,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Sumaila/Takai
413,SUMAILA KAWU ABDURRAHAMAN,2013-07-31,2015-05-29,3496,5677,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Sumaila/Takai
423,TUKUR AMIRUDDIN,2007,2011,5327,2874,Congress for Progressive Change,"",Member,National Health Insurance Scheme,"","",
423,TUKUR AMIRUDDIN,2011-05-29,2013-07-30,3505,2874,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Bakoro/Danja
423,TUKUR AMIRUDDIN,2013-07-31,2019-05-29,3505,5721,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Bakoro/Danja
430,UGBESIA ODION MAGNUS,2011-05-29,2015-05-29,3627,3161,Peoples Democratic Party,"",Member,Senate,"",Senator,EDO CENTRAL
433,UMAR AHMED SULEIMAN,2012-01-11,2015-05-29,3510,3084,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Dukku/Nafada
437,USMAN ABDULAZIZ,1999,2007,3826,3162,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,
437,USMAN ABDULAZIZ,2011-05-29,2015-05-29,3628,3162,Peoples Democratic Party,"",Member,Senate,"",Senator,JIGAWA NORTH – EAST
438,USMAN ADAMU MOHAMMED,2003,2007-05-29,2575,2824,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,
438,USMAN ADAMU MOHAMMED,2011-05-29,2013-07-30,3514,2824,All Nigeria Peoples Party,"",Member,House of Representatives,"",Federal Representative,Alabasu/Gaya/Ajingi
438,USMAN ADAMU MOHAMMED,2013-07-31,2015-05-29,3514,5679,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Alabasu/Gaya/Ajingi
439,USMAN ATTAI AIDOKO ALI,2011-12-15,2013-07-30,3629,2832,All Nigeria Peoples Party,"",Member,Senate,"",Senator,Kogi EAST
439,USMAN ATTAI AIDOKO ALI,2013-07-31,2015-05-29,3629,5687,All Progressives Congress (APC),"",Member,Senate,"",Senator,Kogi EAST
441,USMAN NENADI ESTHER,1998,1998,3827,3163,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Kachia - Kagarko Fed. Constituency
441,USMAN NENADI ESTHER,2011-05-29,2015-05-29,3630,3163,Peoples Democratic Party,"",Member,Senate,"",Senator,Kaduna South
442,UZAMERE EHIGIE EDOBOR,2011-05-29,2015-05-29,3631,3164,Peoples Democratic Party,"",Member,Senate,"",Senator,EDO SOUTH
29,ADAMU ABDULLAHI,2011-05-29,2014-01-29,3536,3104,Peoples Democratic Party,"",Member,Senate,"",Senator,Nasarawa WEST
447,WADA GARKI USMAN,,,5371,3091,Peoples Democratic Party,"",Member,Jigawa State House of Assembly,"",Elected member ,Jigawa
447,WADA GARKI USMAN,2011-05-29,2015-05-29,3519,3091,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Babura/Garki
449,NWAGWU MATHEW IFEANYI,2011-05-29,2015-05-29,3634,3167,Peoples Democratic Party,"",Member,Senate,"",Senator,IMO NORTH
19,ABE MAGNUS NGEI,1999,2003,3655,3103,Peoples Democratic Party,"",Member,House of Assembly Rivers State,"",Minority leader,Rivers
19,ABE MAGNUS NGEI,1999,2003,3656,3103,Peoples Democratic Party,"",Member,House of Assembly Rivers State,"",Member,Rivers
19,ABE MAGNUS NGEI,2011-05-29,2014-01-29,3535,3103,Peoples Democratic Party,"",Member,Senate,"",Senator,RIVERS SOUTH EAST
19,ABE MAGNUS NGEI,2014-01-29,2015-05-29,3535,5836,All Progressives Congress (APC),"",Member,Senate,"",Senator,RIVERS SOUTH EAST
606,Mohammed Hasan ,2015-05-29,2019-05-29,5989,5988,Peoples Democratic Party,"",Member,Senate,"",Senator,Yobe South
591,Mustapha Mohammed,2015-05-29,2019-05-29,5954,5953,All Progressives Congress (APC),"",Member,Senate,"",Senator,NIGER SOUTH
604, Abubakar Danladi,2015-05-29,2019-05-29,5985,5984,Peoples Democratic Party,"",Member,Senate,"",Senator,TARABA NORTH
609,Martins Azubuike,2015-05-29,2019-05-29,5999,5997,Peoples Democratic Party,"",Member,Abia State House of Assembly,"",State Legislator,Isiala Ngwa North
609,Martins Azubuike,2015-05-29,2019-05-29,5998,5997,Peoples Democratic Party,"",Member,Abia State House of Assembly,"",Speaker,Isiala Ngwa North
456,YAKUB ABIOUDUN AKANNI BALOGUN,2011-05-29,2013-07-30,3523,2775,Action Congress of Nigeria,"",Member,House of Representatives,"",Federal Representative,Lagos Island II
456,YAKUB ABIOUDUN AKANNI BALOGUN,2013-07-31,2015-05-29,3523,5631,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Lagos Island II
458,YAKUBU UMARU BARDE,,,5392,3095,Peoples Democratic Party,"",Member,Chikum Local Government,"",Chairman,Kaduna
458,YAKUBU UMARU BARDE,2003,2007,5393,3095,Peoples Democratic Party,"",Member,National Assembly,"",Member,Abuja
458,YAKUBU UMARU BARDE,2011-05-29,2015-05-29,3525,3095,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Chikun/Kajuru
460,YAU SAHABI ALHAJI,,,3807,3170,Peoples Democratic Party,"",Member,Kaura- Namoda Local Government,"",Council Chairman,Zamfara
460,YAU SAHABI ALHAJI,2011-05-29,2015-05-29,3639,3170,Peoples Democratic Party,"",Member,Senate,"",Senator,Zamfara North
771,ASABE VILITA BASHIR,,2019-05,6440,6439,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Damboa/Gwoza/Chibok
38,ADETUNBI OLUBUNMI,2011-05-29,2013-07-30,3539,2779,Action Congress of Nigeria,"",Member,Senate,"",Senator,EKITI NORTH
38,ADETUNBI OLUBUNMI,2013-07-31,2015-05-29,3539,5635,All Progressives Congress (APC),"",Member,Senate,"",Senator,EKITI NORTH
186,GANNY OLUWADARE DAUDA,,,4565,2892,Labour Party,"",Member,Akoko North Local Government Ikare,"",Councillor,
186,GANNY OLUWADARE DAUDA,,,4565,4567,Labour Party,"",National Vice Chairman (South - West) ,Akoko North Local Government Ikare,"",Councillor,
186,GANNY OLUWADARE DAUDA,,,4566,2892,Labour Party,"",Member,"Akoko North West Local Government, Okeagbe","",Executive Chairman,
186,GANNY OLUWADARE DAUDA,,,4566,4567,Labour Party,"",National Vice Chairman (South - West) ,"Akoko North West Local Government, Okeagbe","",Executive Chairman,
186,GANNY OLUWADARE DAUDA,2011-05-29,2015-05-29,3316,2892,Labour Party,"",Member,House of Representatives,"",Federal Representative,Akoko North East/Akoko North West
186,GANNY OLUWADARE DAUDA,2011-05-29,2015-05-29,3316,4567,Labour Party,"",National Vice Chairman (South - West) ,House of Representatives,"",Federal Representative,Akoko North East/Akoko North West
531,Ahmadu Fintiri,2014-07-15,2014-10-08,5785,5784,Peoples Democratic Party,"",Member,"Adamawa State, Nigeria","",Ag. Governor,Adamawa
804,AMINU ASHIRU MANI,,2019-05,6522,6521,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Mani/Bindawa
159,NDUME MOHAMMED ALI,2003,2011,3777,3125,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
159,NDUME MOHAMMED ALI,2011-05-29,2014-01-29,3571,3125,Peoples Democratic Party,"",Member,Senate,"",Senator,BORNO SOUTH
159,NDUME MOHAMMED ALI,2014-01-29,2019-05-29,3571,5833,All Progressives Congress (APC),"",Member,Senate,"",Senator,BORNO SOUTH
159,NDUME MOHAMMED ALI,2015,2019-06,7078,5833,All Progressives Congress (APC),"",Member,Senate,"",Majority Leader,
823, Benjamin Ikani Okolo,,2019-05,6571,6570,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Bassa/Dekina
610,Cosmos Ndukwe,2015-05-29,2019-05-29,6002,6000,Peoples Democratic Party,"",Member,Abia State House of Assembly,"",State Legislator,Bende North
610,Cosmos Ndukwe,2015-05-29,2019-05-29,6001,6000,Peoples Democratic Party,"",Member,Abia State House of Assembly,"",Deputy Speaker ,Bende North
616,Harford Oseke,2015-05-29,2019-05-29,6019,6018,All Progressives Grand Alliance,"",Member,Anambra State House of Assembly,"",State Legislator,Awka South II
616,Harford Oseke,2015-05-29,2019-05-29,6020,6018,All Progressives Grand Alliance,"",Member,Anambra State House of Assembly,"",Deputy Speaker ,
620,Abraham Ingobere,2015-05-29,2019-05-29,6031,6030,Peoples Democratic Party,"",Member,Bayelsa State House of Assembly,"",State Legislator,Brass III
620,Abraham Ingobere,2015-05-29,2019-05-29,6032,6030,Peoples Democratic Party,"",Member,Bayelsa State House of Assembly,"",Deputy Speaker ,
628,Friday Osanebi,2015-05-29,2019-05-29,6055,6054,Peoples Democratic Party,"",Member,Delta State House Of Assembly,"",State Legislator,Ndokwa East
628,Friday Osanebi,2015-05-29,2019-05-29,6056,6054,Peoples Democratic Party,"",Member,Delta State House Of Assembly,"",Deputy Speaker ,
631,Victor Edoror,2015-05-29,2019-05-29,6064,6063,All Progressives Congress (APC),"",Member,Edo State House Of Assembly,"",State Legislator,Esan Central
631,Victor Edoror,2015-05-29,2019-05-29,6065,6063,All Progressives Congress (APC),"",Member,Edo State House Of Assembly,"",Speaker,
639,Iheanacho Ihim,2015-05-29,2019-05-29,6088,6087,All Progressives Congress (APC),"",Member,Imo State House Of Assembly,"",State Legislator,Okigwe
639,Iheanacho Ihim,2015-05-29,2019-05-29,6089,6087,All Progressives Congress (APC),"",Member,Imo State House Of Assembly,"",Speaker,
648,Shehu Dalhatu Tafoki,2015-05-29,2019-05-29,6115,6114,All Progressives Congress (APC),"",Member,Katsina State House of Assembly,"",State Legislator,
648,Shehu Dalhatu Tafoki,2015-05-29,2019-05-29,6116,6114,All Progressives Congress (APC),"",Member,Katsina State House of Assembly,"",Deputy Speaker ,
654,Mudasiru Ajayi Obasa,2015-05-29,2019-05-29,6136,6135,All Progressives Congress (APC),"",Member,Lagos State House Of Assembly,"",State Legislator,Agege I
654,Mudasiru Ajayi Obasa,2015-05-29,2019-05-29,6137,6135,All Progressives Congress (APC),"",Member,Lagos State House Of Assembly,"",Speaker,
659,Hussaini Ibrahim,2015-05-29,2019-05-29,6151,6150,All Progressives Congress (APC),"",Member,Niger State House of Assembly,"",State Legislator,Agaie
659,Hussaini Ibrahim,2015-05-29,2019-05-29,6152,6150,All Progressives Congress (APC),"",Member,Niger State House of Assembly,"",Deputy Speaker ,
877, UMAR MUHAMMED ROFIA,,2019-06,6720,6719,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Agwara/Borgu
881, Mukaila Olayiwola Kazzim,,2019-06,6728,6727,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Abeokuta North/ Obafemi- Owode/Odeda
886, OLABODE O AYORINDE,,2019-06,6742,6741,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Owo/Ose
888,BADERINWA BAMIDELE SAMSON,,2019-06,6747,6746,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Idanre/Ifedore
924, MUSA ADO TSAMIYA,2014,2019-05,6877,6876,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Gezawa/Gabasawa
924, MUSA ADO TSAMIYA,2014,2019-05,6877,6878,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Gezawa/Gabasawa
928,EMMANUEL M. EGWU,2011,2019-05,6894,6893,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Idah/Igalamela Odolu/Ibaji/ Ofu
379,RAPHAEL OLOYE NOMIYE,2011-05-29,2013-11,3463,2895,Labour Party,"",Member,House of Representatives,"",Federal Representative,Eseodo/Ilaje
603,Tijjani Kaura,2015-05-29,2019-05-29,5983,5982,All Progressives Congress (APC),"",Member,Senate,"",Senator,Zamfara North
272,KUTA DAHIRU AWAISU,,1983,3835,3142,Peoples Democratic Party,"",Member,Niger State House of Assembly,"",Member,
272,KUTA DAHIRU AWAISU,,1993,3836,3142,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Member,
272,KUTA DAHIRU AWAISU,2011-05-29,2014-06-12,3596,3142,Peoples Democratic Party,"",Member,Senate,"",Senator,NIGER EAST
720, ONYEAMAECHI JOAN MRAKPOR ,,2019-06,6314,6313,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Aniocha North/Aniocha South/Oshimili North/Oshimili South
772,AMADI OGUERINWA DENIS,,2019-06,6442,6441,Peoples Democratic Party,"",Member,Federal House of Representatives,"",Federal Representative,Ezeagu/Udi
805,KABIR SHAAIBU,,2019-05,6525,6524,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Batagarawa/Charanchi/Rimi
843,DIYA OYEWOLE BABAFEMI,,2019-05,6634,6633,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Somolu
859,AGUNSOYE OLUWAROTIMI OJO,,2019-05,6671,6670,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Kosofe
824,RAZAQ OLATUNDE ATUNWA,,2019-05,6573,6572,All Progressives Congress (APC),"",Member,Federal House of Representatives,"",Federal Representative,Ilorin West/Asa
57,AKE WILSON ASINOBI,1999,2003,3698,3110,Peoples Democratic Party,"",Member,House of Representatives,"",Federal Representative,Abuja
57,AKE WILSON ASINOBI,2011-05-29,2014-01-29,3546,3110,Peoples Democratic Party,"",Member,Senate,"",Senator,RIVERS WEST
467,ZANNA AHMED KHALIFA,2011-05-29,2014-01-29,3640,3171,Peoples Democratic Party,"",Member,Senate,"",Senator,BORNO CENTRAL
291,MALLE IBRAHIM AMINU,,2013-07-30,4863,2863,Congress for Progressive Change,"",Member,Jalingo I Constituency. Taraba State,"",Member Elect,Taraba
291,MALLE IBRAHIM AMINU,,2013-07-30,4864,2863,Congress for Progressive Change,"",Member,Jalingo Local Govt. Council,"",Chairman,
291,MALLE IBRAHIM AMINU,2011-05-29,2013-07-30,3389,2863,Congress for Progressive Change,"",Member,House of Representatives,"",Federal Representative,Jalingo/Yorro/Zing
291,MALLE IBRAHIM AMINU,2013-07-31,,4863,5710,All Progressives Congress (APC),"",Member,Jalingo I Constituency. Taraba State,"",Member Elect,Taraba
291,MALLE IBRAHIM AMINU,2013-07-31,,4864,5710,All Progressives Congress (APC),"",Member,Jalingo Local Govt. Council,"",Chairman,
291,MALLE IBRAHIM AMINU,2013-07-31,2019-05-29,3389,5710,All Progressives Congress (APC),"",Member,House of Representatives,"",Federal Representative,Jalingo/Yorro/Zing
578,Samuel Anyanwu,2015-05-29,2019-05-29,5927,5926,Peoples Democratic Party,"",Member,Senate,"",Senator,IMO EAST
611,Kabiru Mijinyawa,2015-05-29,2019-05-29,6004,6003,All Progressives Congress (APC),"",Member,Adamawa State House of Assembly,"",State Legislator,Yola South
611,Kabiru Mijinyawa,2015-05-29,2019-05-29,6005,6003,All Progressives Congress (APC),"",Member,Adamawa State House of Assembly,"",Speaker,
